time	V(n004)	V(n005)
2.175303935193374e-02	6.182454e+00	-4.874958e-01
2.177571535193374e-02	6.179972e+00	-4.837739e-01
2.179839135193374e-02	6.177498e+00	-4.795766e-01
2.182106735193374e-02	6.175030e+00	-4.749082e-01
2.184374335193373e-02	6.172566e+00	-4.697732e-01
2.186641935193373e-02	6.170105e+00	-4.641767e-01
2.188909535193373e-02	6.167643e+00	-4.581242e-01
2.191177135193373e-02	6.165173e+00	-4.516216e-01
2.193444735193373e-02	6.162683e+00	-4.446754e-01
2.195712335193373e-02	6.160155e+00	-4.372922e-01
2.197979935193373e-02	6.157552e+00	-4.294794e-01
2.200247535193373e-02	6.154811e+00	-4.212448e-01
2.202515135193373e-02	6.151813e+00	-4.125963e-01
2.204782735193373e-02	6.148344e+00	-4.035424e-01
2.207050335193373e-02	6.143999e+00	-3.940921e-01
2.209317935193373e-02	6.138026e+00	-3.842545e-01
2.211585535193373e-02	6.129003e+00	-3.740396e-01
2.213853135193372e-02	6.114251e+00	-3.634571e-01
2.216120735193372e-02	6.088744e+00	-3.525175e-01
2.218388335193372e-02	6.043223e+00	-3.412317e-01
2.220655935193372e-02	5.961311e+00	-3.296106e-01
2.222923535193372e-02	5.816276e+00	-3.176656e-01
2.225191135193372e-02	5.570305e+00	-3.054086e-01
2.227458735193372e-02	5.182562e+00	-2.928516e-01
2.229726335193372e-02	4.626970e+00	-2.800068e-01
2.231993935193372e-02	3.908372e+00	-2.668870e-01
2.234261535193372e-02	3.061129e+00	-2.535049e-01
2.236529135193372e-02	2.132730e+00	-2.398738e-01
2.238796735193372e-02	1.168503e+00	-2.260071e-01
2.241064335193372e-02	2.043315e-01	-2.119183e-01
2.243331935193371e-02	-7.343442e-01	-1.976213e-01
2.245599535193371e-02	-1.630937e+00	-1.831302e-01
2.246680161589354e-02	-1.911133e+00	-1.761602e-01
2.246752425014307e-02	-1.916280e+00	-1.756927e-01
2.246896951864213e-02	-1.921966e+00	-1.747572e-01
2.247186005564025e-02	-1.924853e+00	-1.728840e-01
2.247702166332279e-02	-1.926601e+00	-1.695322e-01
2.248311018463930e-02	-1.926267e+00	-1.655674e-01
2.249528722727232e-02	-1.926236e+00	-1.576030e-01
2.251796322727232e-02	-1.925464e+00	-1.426544e-01
2.254063922727232e-02	-1.925087e+00	-1.275657e-01
2.256331522727232e-02	-1.924253e+00	-1.123517e-01
2.258599122727232e-02	-1.923774e+00	-9.702724e-02
2.260866722727231e-02	-1.922881e+00	-8.160750e-02
2.263134322727231e-02	-1.922307e+00	-6.610758e-02
2.265401922727231e-02	-1.921356e+00	-5.054271e-02
2.267669522727231e-02	-1.920692e+00	-3.492819e-02
2.269937122727231e-02	-1.919684e+00	-1.927935e-02
2.272204722727231e-02	-1.918935e+00	-3.611575e-03
2.274472322727231e-02	-1.917866e+00	1.205975e-02
2.276739922727231e-02	-1.917033e+00	2.771923e-02
2.279007522727231e-02	-1.915904e+00	4.335147e-02
2.281275122727231e-02	-1.914988e+00	5.894113e-02
2.283542722727231e-02	-1.913796e+00	7.447287e-02
2.285810322727231e-02	-1.912797e+00	8.993146e-02
2.288077922727231e-02	-1.911540e+00	1.053017e-01
2.290345522727230e-02	-1.910455e+00	1.205685e-01
2.292613122727230e-02	-1.909127e+00	1.357168e-01
2.294880722727230e-02	-1.907955e+00	1.507318e-01
2.297148322727230e-02	-1.906549e+00	1.655987e-01
2.299415922727230e-02	-1.905285e+00	1.803029e-01
2.301683522727230e-02	-1.903795e+00	1.948300e-01
2.303951122727230e-02	-1.902431e+00	2.091657e-01
2.306218722727230e-02	-1.900848e+00	2.232959e-01
2.308486322727230e-02	-1.899375e+00	2.372067e-01
2.310753922727230e-02	-1.897687e+00	2.508845e-01
2.313021522727230e-02	-1.896092e+00	2.643158e-01
2.315289122727230e-02	-1.894282e+00	2.774875e-01
2.317556722727230e-02	-1.892549e+00	2.903865e-01
2.319824322727230e-02	-1.890597e+00	3.030002e-01
2.322091922727229e-02	-1.888701e+00	3.153163e-01
2.324359522727229e-02	-1.886579e+00	3.273225e-01
2.326627122727229e-02	-1.884487e+00	3.390072e-01
2.328894722727229e-02	-1.882155e+00	3.503589e-01
2.331162322727229e-02	-1.879821e+00	3.613663e-01
2.333429922727229e-02	-1.877220e+00	3.720188e-01
2.335697522727229e-02	-1.874574e+00	3.823057e-01
2.337965122727229e-02	-1.871618e+00	3.922171e-01
2.340232722727229e-02	-1.868551e+00	4.017431e-01
2.342500322727229e-02	-1.865097e+00	4.108745e-01
2.344767922727229e-02	-1.861419e+00	4.196022e-01
2.347035522727229e-02	-1.857214e+00	4.279176e-01
2.349303122727229e-02	-1.852572e+00	4.358127e-01
2.351570722727228e-02	-1.847102e+00	4.432796e-01
2.353838322727228e-02	-1.840712e+00	4.503110e-01
2.356105922727228e-02	-1.832702e+00	4.569000e-01
2.358373522727228e-02	-1.822312e+00	4.630402e-01
2.360641122727228e-02	-1.807384e+00	4.687254e-01
2.362908722727228e-02	-1.783617e+00	4.739501e-01
2.365176322727228e-02	-1.742104e+00	4.787093e-01
2.367443922727228e-02	-1.673137e+00	4.829981e-01
2.369711522727228e-02	-1.572788e+00	4.868124e-01
2.371979122727228e-02	-1.442980e+00	4.901485e-01
2.374246722727228e-02	-1.286810e+00	4.930030e-01
2.376514322727228e-02	-1.107355e+00	4.953731e-01
2.378781922727228e-02	-9.073761e-01	4.972566e-01
2.381049522727227e-02	-6.894737e-01	4.986516e-01
2.383317122727227e-02	-4.559979e-01	4.995567e-01
2.385584722727227e-02	-2.091591e-01	4.999710e-01
2.387852322727227e-02	4.902530e-02	4.998941e-01
2.390119922727227e-02	3.166506e-01	4.993261e-01
2.392387522727227e-02	5.919551e-01	4.982676e-01
2.394655122727227e-02	8.732620e-01	4.967195e-01
2.396922722727227e-02	1.158983e+00	4.946835e-01
2.399190322727227e-02	1.447636e+00	4.921615e-01
2.401457922727227e-02	1.737738e+00	4.891559e-01
2.403725522727227e-02	2.027868e+00	4.856698e-01
2.405993122727227e-02	2.316657e+00	4.817065e-01
2.408260722727227e-02	2.602723e+00	4.772700e-01
2.410528322727227e-02	2.884716e+00	4.723646e-01
2.412795922727226e-02	3.161268e+00	4.669951e-01
2.415063522727226e-02	3.431025e+00	4.611669e-01
2.417331122727226e-02	3.692617e+00	4.548856e-01
2.419598722727226e-02	3.944685e+00	4.481574e-01
2.421866322727226e-02	4.185878e+00	4.409889e-01
2.424133922727226e-02	4.414884e+00	4.333872e-01
2.426401522727226e-02	4.630450e+00	4.253597e-01
2.428669122727226e-02	4.831429e+00	4.169143e-01
2.430936722727226e-02	5.016822e+00	4.080593e-01
2.433204322727226e-02	5.185841e+00	3.988034e-01
2.435471922727226e-02	5.337957e+00	3.891557e-01
2.437739522727226e-02	5.472960e+00	3.791258e-01
2.440007122727226e-02	5.590987e+00	3.687233e-01
2.442274722727225e-02	5.692540e+00	3.579586e-01
2.444542322727225e-02	5.778468e+00	3.468422e-01
2.446809922727225e-02	5.849922e+00	3.353851e-01
2.449077522727225e-02	5.908284e+00	3.235985e-01
2.451345122727225e-02	5.955078e+00	3.114940e-01
2.453612722727225e-02	5.991886e+00	2.990834e-01
2.455880322727225e-02	6.020258e+00	2.863791e-01
2.458147922727225e-02	6.041653e+00	2.733934e-01
2.460415522727225e-02	6.057385e+00	2.601390e-01
2.462683122727225e-02	6.068607e+00	2.466291e-01
2.464950722727225e-02	6.076293e+00	2.328770e-01
2.467218322727225e-02	6.081249e+00	2.188960e-01
2.469485922727225e-02	6.084128e+00	2.047000e-01
2.471753522727224e-02	6.085445e+00	1.903029e-01
2.474021122727224e-02	6.085601e+00	1.757188e-01
2.476288722727224e-02	6.084904e+00	1.609621e-01
2.478556322727224e-02	6.083586e+00	1.460472e-01
2.480823922727224e-02	6.081819e+00	1.309889e-01
2.483091522727224e-02	6.079731e+00	1.158019e-01
2.485359122727224e-02	6.077415e+00	1.005011e-01
2.487626722727224e-02	6.074940e+00	8.510162e-02
2.489894322727224e-02	6.072351e+00	6.961849e-02
2.492161922727224e-02	6.069686e+00	5.406697e-02
2.494429522727224e-02	6.066967e+00	3.846234e-02
2.496697122727224e-02	6.064212e+00	2.281992e-02
2.498964722727224e-02	6.061434e+00	7.155078e-03
2.501232322727224e-02	6.058640e+00	-8.516791e-03
2.503499922727223e-02	6.055838e+00	-2.418029e-02
2.505767522727223e-02	6.053030e+00	-3.982004e-02
2.508035122727223e-02	6.050221e+00	-5.542067e-02
2.510302722727223e-02	6.047413e+00	-7.096685e-02
2.512570322727223e-02	6.044606e+00	-8.644331e-02
2.514837922727223e-02	6.041802e+00	-1.018348e-01
2.517105522727223e-02	6.039003e+00	-1.171263e-01
2.519373122727223e-02	6.036208e+00	-1.323027e-01
2.521640722727223e-02	6.033419e+00	-1.473492e-01
2.523908322727223e-02	6.030635e+00	-1.622509e-01
2.526175922727223e-02	6.027857e+00	-1.769932e-01
2.528443522727223e-02	6.025086e+00	-1.915615e-01
2.530711122727223e-02	6.022321e+00	-2.059418e-01
2.532978722727222e-02	6.019564e+00	-2.201196e-01
2.535246322727222e-02	6.016813e+00	-2.340813e-01
2.537513922727222e-02	6.014070e+00	-2.478129e-01
2.539781522727222e-02	6.011334e+00	-2.613011e-01
2.542049122727222e-02	6.008606e+00	-2.745326e-01
2.544316722727222e-02	6.005887e+00	-2.874944e-01
2.546584322727222e-02	6.003175e+00	-3.001737e-01
2.548851922727222e-02	6.000472e+00	-3.125581e-01
2.551119522727222e-02	5.997777e+00	-3.246355e-01
2.553387122727222e-02	5.995091e+00	-3.363940e-01
2.555654722727222e-02	5.992414e+00	-3.478219e-01
2.557922322727222e-02	5.989745e+00	-3.589081e-01
2.560189922727222e-02	5.987086e+00	-3.696418e-01
2.562457522727222e-02	5.984436e+00	-3.800122e-01
2.564725122727221e-02	5.981794e+00	-3.900094e-01
2.566992722727221e-02	5.979163e+00	-3.996234e-01
2.569260322727221e-02	5.976541e+00	-4.088448e-01
2.571527922727221e-02	5.973928e+00	-4.176645e-01
2.573795522727221e-02	5.971325e+00	-4.260739e-01
2.576063122727221e-02	5.968732e+00	-4.340647e-01
2.578330722727221e-02	5.966148e+00	-4.416291e-01
2.580598322727221e-02	5.963574e+00	-4.487596e-01
2.582865922727221e-02	5.961010e+00	-4.554492e-01
2.585133522727221e-02	5.958457e+00	-4.616914e-01
2.587401122727221e-02	5.955912e+00	-4.674800e-01
2.589668722727221e-02	5.953378e+00	-4.728093e-01
2.591936322727221e-02	5.950853e+00	-4.776742e-01
2.594203922727220e-02	5.948339e+00	-4.820697e-01
2.596471522727220e-02	5.945834e+00	-4.859917e-01
2.598739122727220e-02	5.943338e+00	-4.894362e-01
2.601006722727220e-02	5.940853e+00	-4.923998e-01
2.603274322727220e-02	5.938378e+00	-4.948797e-01
2.605541922727220e-02	5.935912e+00	-4.968734e-01
2.607809522727220e-02	5.933455e+00	-4.983790e-01
2.610077122727220e-02	5.931009e+00	-4.993950e-01
2.612344722727220e-02	5.928572e+00	-4.999203e-01
2.614612322727220e-02	5.926144e+00	-4.999545e-01
2.616879922727220e-02	5.923725e+00	-4.994975e-01
2.619147522727220e-02	5.921315e+00	-4.985498e-01
2.621415122727220e-02	5.918915e+00	-4.971123e-01
2.623682722727219e-02	5.916523e+00	-4.951864e-01
2.625950322727219e-02	5.914139e+00	-4.927741e-01
2.628217922727219e-02	5.911764e+00	-4.898776e-01
2.630485522727219e-02	5.909397e+00	-4.864999e-01
2.632753122727219e-02	5.907038e+00	-4.826442e-01
2.635020722727219e-02	5.904685e+00	-4.783143e-01
2.637288322727219e-02	5.902338e+00	-4.735146e-01
2.639555922727219e-02	5.899994e+00	-4.682496e-01
2.641823522727219e-02	5.897651e+00	-4.625246e-01
2.644091122727219e-02	5.895305e+00	-4.563452e-01
2.646358722727219e-02	5.892947e+00	-4.497175e-01
2.648626322727219e-02	5.890562e+00	-4.426479e-01
2.650893922727219e-02	5.888125e+00	-4.351435e-01
2.653161522727219e-02	5.885591e+00	-4.272116e-01
2.655429122727218e-02	5.882875e+00	-4.188600e-01
2.657696722727218e-02	5.879828e+00	-4.100969e-01
2.659964322727218e-02	5.876167e+00	-4.009309e-01
2.662231922727218e-02	5.871368e+00	-3.913710e-01
2.664499522727218e-02	5.864447e+00	-3.814266e-01
2.666767122727218e-02	5.853549e+00	-3.711075e-01
2.669034722727218e-02	5.835181e+00	-3.604238e-01
2.671302322727218e-02	5.802835e+00	-3.493860e-01
2.673569922727218e-02	5.744687e+00	-3.380049e-01
2.675837522727218e-02	5.640402e+00	-3.262918e-01
2.678105122727218e-02	5.458401e+00	-3.142582e-01
2.680372722727218e-02	5.158105e+00	-3.019157e-01
2.682640322727218e-02	4.702352e+00	-2.892767e-01
2.684907922727217e-02	4.076785e+00	-2.763535e-01
2.687175522727217e-02	3.299853e+00	-2.631588e-01
2.689443122727217e-02	2.413508e+00	-2.497056e-01
2.691710722727217e-02	1.465671e+00	-2.360070e-01
2.693978322727217e-02	4.980978e-01	-2.220766e-01
2.696245922727217e-02	-4.577955e-01	-2.079280e-01
2.698513522727217e-02	-1.380524e+00	-1.935751e-01
2.700781122727217e-02	-2.177179e+00	-1.790320e-01
2.701693804977343e-02	-2.227071e+00	-1.731282e-01
2.702641735631394e-02	-2.215128e+00	-1.669671e-01
2.703501719907612e-02	-2.224195e+00	-1.613529e-01
2.704384299689428e-02	-2.216397e+00	-1.555674e-01
2.705628978860323e-02	-2.222808e+00	-1.473692e-01
2.706914249167849e-02	-2.216303e+00	-1.388578e-01
2.708660789378467e-02	-2.221416e+00	-1.272221e-01
2.710776427726891e-02	-2.215411e+00	-1.130287e-01
2.713044027726890e-02	-2.219620e+00	-9.770889e-02
2.715311627726890e-02	-2.214037e+00	-8.229305e-02
2.717579227726890e-02	-2.217665e+00	-6.679636e-02
2.719846827726890e-02	-2.212463e+00	-5.123405e-02
2.722114427726890e-02	-2.215593e+00	-3.562140e-02
2.724382027726890e-02	-2.210705e+00	-1.997376e-02
2.726649627726890e-02	-2.213401e+00	-4.306502e-03
2.728917227726890e-02	-2.208773e+00	1.136499e-02
2.731184827726890e-02	-2.211087e+00	2.702532e-02
2.733452427726890e-02	-2.206675e+00	4.265910e-02
2.735720027726890e-02	-2.208647e+00	5.825097e-02
2.737987627726890e-02	-2.204412e+00	7.378561e-02
2.740255227726890e-02	-2.206075e+00	8.924776e-02
2.742522827726889e-02	-2.201984e+00	1.046222e-01
2.744790427726889e-02	-2.203364e+00	1.198939e-01
2.747058027726889e-02	-2.199388e+00	1.350478e-01
2.749325627726889e-02	-2.200505e+00	1.500690e-01
2.751593227726889e-02	-2.196617e+00	1.649428e-01
2.753860827726889e-02	-2.197486e+00	1.796546e-01
2.756128427726889e-02	-2.193660e+00	1.941898e-01
2.758396027726889e-02	-2.194291e+00	2.085343e-01
2.760663627726889e-02	-2.190503e+00	2.226739e-01
2.762931227726889e-02	-2.190901e+00	2.365947e-01
2.765198827726889e-02	-2.187126e+00	2.502832e-01
2.767466427726889e-02	-2.187290e+00	2.637256e-01
2.769734027726889e-02	-2.183500e+00	2.769091e-01
2.772001627726889e-02	-2.183425e+00	2.898205e-01
2.774269227726888e-02	-2.179590e+00	3.024471e-01
2.776536827726888e-02	-2.179260e+00	3.147766e-01
2.778804427726888e-02	-2.175343e+00	3.267969e-01
2.781072027726888e-02	-2.174734e+00	3.384961e-01
2.783339627726888e-02	-2.170688e+00	3.498628e-01
2.785607227726888e-02	-2.169760e+00	3.608857e-01
2.787874827726888e-02	-2.165523e+00	3.715541e-01
2.790142427726888e-02	-2.164212e+00	3.818575e-01
2.792410027726888e-02	-2.159691e+00	3.917857e-01
2.794677627726888e-02	-2.157891e+00	4.013290e-01
2.796945227726888e-02	-2.152943e+00	4.104781e-01
2.799212827726888e-02	-2.150471e+00	4.192238e-01
2.801480427726888e-02	-2.144844e+00	4.275578e-01
2.803748027726887e-02	-2.141350e+00	4.354716e-01
2.806015627726887e-02	-2.134538e+00	4.429577e-01
2.808283227726887e-02	-2.129243e+00	4.500085e-01
2.810550827726887e-02	-2.120005e+00	4.566173e-01
2.812818427726887e-02	-2.110680e+00	4.627775e-01
2.815086027726887e-02	-2.094786e+00	4.684830e-01
2.817353627726887e-02	-2.072170e+00	4.737283e-01
2.819621227726887e-02	-2.030591e+00	4.785082e-01
2.821888827726887e-02	-1.962919e+00	4.828179e-01
2.824156427726887e-02	-1.863020e+00	4.866534e-01
2.826424027726887e-02	-1.734208e+00	4.900107e-01
2.828691627726887e-02	-1.578369e+00	4.928866e-01
2.830959227726887e-02	-1.399577e+00	4.952783e-01
2.833226827726886e-02	-1.199794e+00	4.971835e-01
2.835494427726886e-02	-9.822879e-01	4.986001e-01
2.837762027726886e-02	-7.488760e-01	4.995270e-01
2.840029627726886e-02	-5.022134e-01	4.999630e-01
2.842297227726886e-02	-2.439626e-01	4.999080e-01
2.844564827726886e-02	2.367675e-02	4.993617e-01
2.846832427726886e-02	2.991784e-01	4.983249e-01
2.849100027726886e-02	5.806720e-01	4.967985e-01
2.851367627726886e-02	8.667254e-01	4.947841e-01
2.853635227726886e-02	1.155730e+00	4.922836e-01
2.855902827726886e-02	1.446308e+00	4.892994e-01
2.858170427726886e-02	1.736958e+00	4.858345e-01
2.860438027726886e-02	2.026381e+00	4.818923e-01
2.862705627726886e-02	2.313144e+00	4.774767e-01
2.864973227726885e-02	2.595945e+00	4.725920e-01
2.867240827726885e-02	2.873389e+00	4.672430e-01
2.869508427726885e-02	3.144150e+00	4.614350e-01
2.871776027726885e-02	3.406845e+00	4.551736e-01
2.874043627726885e-02	3.660133e+00	4.484651e-01
2.876311227726885e-02	3.902654e+00	4.413160e-01
2.878578827726885e-02	4.133106e+00	4.337333e-01
2.880846427726885e-02	4.350223e+00	4.257245e-01
2.883114027726885e-02	4.552857e+00	4.172975e-01
2.885381627726885e-02	4.739993e+00	4.084605e-01
2.887649227726885e-02	4.910822e+00	3.992222e-01
2.889916827726885e-02	5.064792e+00	3.895917e-01
2.892184427726885e-02	5.201659e+00	3.795785e-01
2.894452027726884e-02	5.321527e+00	3.691923e-01
2.896719627726884e-02	5.424860e+00	3.584435e-01
2.898987227726884e-02	5.512475e+00	3.473425e-01
2.901254827726884e-02	5.585493e+00	3.359002e-01
2.903522427726884e-02	5.645274e+00	3.241280e-01
2.905790027726884e-02	5.693332e+00	3.120373e-01
2.908057627726884e-02	5.731243e+00	2.996401e-01
2.910325227726884e-02	5.760563e+00	2.869485e-01
2.912592827726884e-02	5.782760e+00	2.739750e-01
2.914860427726884e-02	5.799165e+00	2.607323e-01
2.917128027726884e-02	5.810946e+00	2.472334e-01
2.919395627726884e-02	5.819095e+00	2.334917e-01
2.921663227726884e-02	5.824436e+00	2.195206e-01
2.923930827726883e-02	5.827634e+00	2.053338e-01
2.926198427726883e-02	5.829220e+00	1.909453e-01
2.928466027726883e-02	5.829606e+00	1.763692e-01
2.930733627726883e-02	5.829108e+00	1.616199e-01
2.933001227726883e-02	5.827966e+00	1.467118e-01
2.935268827726883e-02	5.826358e+00	1.316595e-01
2.937536427726883e-02	5.824416e+00	1.164779e-01
2.939804027726883e-02	5.822237e+00	1.011818e-01
2.942071627726883e-02	5.819891e+00	8.578634e-02
2.944339227726883e-02	5.817427e+00	7.030661e-02
2.946606827726883e-02	5.814883e+00	5.475780e-02
2.948874427726883e-02	5.812282e+00	3.915519e-02
2.951142027726883e-02	5.809644e+00	2.351412e-02
2.953409627726883e-02	5.806981e+00	7.849948e-03
2.955677227726882e-02	5.804301e+00	-7.821935e-03
2.957944827726882e-02	5.801612e+00	-2.348614e-02
2.960212427726882e-02	5.798918e+00	-3.912726e-02
2.962480027726882e-02	5.796221e+00	-5.472995e-02
2.964747627726882e-02	5.793525e+00	-7.027887e-02
2.967015227726882e-02	5.790831e+00	-8.575874e-02
2.969282827726882e-02	5.788139e+00	-1.011544e-01
2.971550427726882e-02	5.785451e+00	-1.164506e-01
2.973818027726882e-02	5.782768e+00	-1.316324e-01
2.976085627726882e-02	5.780090e+00	-1.466850e-01
2.978353227726882e-02	5.777418e+00	-1.615934e-01
2.980620827726882e-02	5.774752e+00	-1.763430e-01
2.982888427726882e-02	5.772091e+00	-1.909194e-01
2.985156027726881e-02	5.769438e+00	-2.053083e-01
2.987423627726881e-02	5.766791e+00	-2.194954e-01
2.989691227726881e-02	5.764152e+00	-2.334670e-01
2.991958827726881e-02	5.761520e+00	-2.472091e-01
2.994226427726881e-02	5.758895e+00	-2.607084e-01
2.996494027726881e-02	5.756279e+00	-2.739515e-01
2.998761627726881e-02	5.753670e+00	-2.869255e-01
3.001029227726881e-02	5.751069e+00	-2.996176e-01
3.003296827726881e-02	5.748477e+00	-3.120154e-01
3.005564427726881e-02	5.745893e+00	-3.241066e-01
3.007832027726881e-02	5.743317e+00	-3.358795e-01
3.010099627726881e-02	5.740750e+00	-3.473223e-01
3.012367227726881e-02	5.738192e+00	-3.584239e-01
3.014634827726881e-02	5.735643e+00	-3.691734e-01
3.016902427726880e-02	5.733103e+00	-3.795602e-01
3.019170027726880e-02	5.730573e+00	-3.895742e-01
3.021437627726880e-02	5.728052e+00	-3.992054e-01
3.023705227726880e-02	5.725540e+00	-4.084443e-01
3.025972827726880e-02	5.723037e+00	-4.172821e-01
3.028240427726880e-02	5.720545e+00	-4.257098e-01
3.030508027726880e-02	5.718061e+00	-4.337194e-01
3.032775627726880e-02	5.715588e+00	-4.413028e-01
3.035043227726880e-02	5.713124e+00	-4.484527e-01
3.037310827726880e-02	5.710670e+00	-4.551620e-01
3.039578427726880e-02	5.708226e+00	-4.614242e-01
3.041846027726880e-02	5.705791e+00	-4.672330e-01
3.044113627726880e-02	5.703367e+00	-4.725828e-01
3.046381227726879e-02	5.700952e+00	-4.774684e-01
3.048648827726879e-02	5.698547e+00	-4.818848e-01
3.050916427726879e-02	5.696152e+00	-4.858279e-01
3.053184027726879e-02	5.693766e+00	-4.892936e-01
3.055451627726879e-02	5.691391e+00	-4.922786e-01
3.057719227726879e-02	5.689024e+00	-4.947801e-01
3.059986827726879e-02	5.686668e+00	-4.967954e-01
3.062254427726879e-02	5.684321e+00	-4.983226e-01
3.064522027726879e-02	5.681984e+00	-4.993603e-01
3.066789627726879e-02	5.679656e+00	-4.999074e-01
3.069057227726879e-02	5.677337e+00	-4.999634e-01
3.071324827726879e-02	5.675027e+00	-4.995282e-01
3.073592427726879e-02	5.672727e+00	-4.986022e-01
3.075860027726878e-02	5.670435e+00	-4.971864e-01
3.078127627726878e-02	5.668153e+00	-4.952822e-01
3.080395227726878e-02	5.665878e+00	-4.928913e-01
3.082662827726878e-02	5.663612e+00	-4.900163e-01
3.084930427726878e-02	5.661354e+00	-4.866598e-01
3.087198027726878e-02	5.659103e+00	-4.828252e-01
3.089465627726878e-02	5.656859e+00	-4.785163e-01
3.091733227726878e-02	5.654620e+00	-4.737373e-01
3.094000827726878e-02	5.652385e+00	-4.684928e-01
3.096268427726878e-02	5.650150e+00	-4.627881e-01
3.098536027726878e-02	5.647911e+00	-4.566287e-01
3.100803627726878e-02	5.645658e+00	-4.500208e-01
3.103071227726878e-02	5.643378e+00	-4.429707e-01
3.105338827726878e-02	5.641042e+00	-4.354854e-01
3.107606427726877e-02	5.638602e+00	-4.275723e-01
3.109874027726877e-02	5.635972e+00	-4.192391e-01
3.112141627726877e-02	5.632990e+00	-4.104941e-01
3.114409227726877e-02	5.629361e+00	-4.013457e-01
3.116676827726877e-02	5.624532e+00	-3.918031e-01
3.118944427726877e-02	5.617463e+00	-3.818755e-01
3.121212027726877e-02	5.606201e+00	-3.715729e-01
3.123479627726877e-02	5.587069e+00	-3.609051e-01
3.125747227726877e-02	5.553227e+00	-3.498828e-01
3.128014827726877e-02	5.492301e+00	-3.385167e-01
3.130282427726877e-02	5.383143e+00	-3.268181e-01
3.132550027726877e-02	5.193305e+00	-3.147984e-01
3.134817627726877e-02	4.881944e+00	-3.024694e-01
3.137085227726877e-02	4.413071e+00	-2.898433e-01
3.139352827726877e-02	3.774836e+00	-2.769324e-01
3.141620427726877e-02	2.988050e+00	-2.637495e-01
3.143888027726877e-02	2.095663e+00	-2.503074e-01
3.146155627726877e-02	1.145339e+00	-2.366194e-01
3.148423227726876e-02	1.780287e-01	-2.226990e-01
3.150690827726876e-02	-7.757199e-01	-2.085598e-01
3.152958427726876e-02	-1.695137e+00	-1.942157e-01
3.155226027726876e-02	-2.454396e+00	-1.796807e-01
3.155296344988522e-02	-2.466729e+00	-1.792271e-01
3.155436979511812e-02	-2.480528e+00	-1.783194e-01
3.155718248558393e-02	-2.486097e+00	-1.765019e-01
3.156059787217257e-02	-2.488594e+00	-1.742913e-01
3.156462935272377e-02	-2.488741e+00	-1.716770e-01
3.157269231382617e-02	-2.488851e+00	-1.664326e-01
3.158847497518492e-02	-2.488061e+00	-1.561076e-01
3.161115097518492e-02	-2.487455e+00	-1.411443e-01
3.163382697518492e-02	-2.486391e+00	-1.260423e-01
3.165650297518492e-02	-2.485669e+00	-1.108165e-01
3.167917897518491e-02	-2.484552e+00	-9.548181e-02
3.170185497518491e-02	-2.483730e+00	-8.005332e-02
3.172453097518491e-02	-2.482555e+00	-6.454618e-02
3.174720697518491e-02	-2.481642e+00	-4.897564e-02
3.176988297518491e-02	-2.480407e+00	-3.335697e-02
3.179255897518491e-02	-2.479409e+00	-1.770554e-02
3.181523497518491e-02	-2.478114e+00	-2.036706e-03
3.183791097518491e-02	-2.477032e+00	1.363412e-02
3.186058697518491e-02	-2.475677e+00	2.929156e-02
3.188326297518491e-02	-2.474514e+00	4.492022e-02
3.190593897518491e-02	-2.473097e+00	6.050475e-02
3.192861497518491e-02	-2.471851e+00	7.602983e-02
3.195129097518491e-02	-2.470368e+00	9.148023e-02
3.197396697518490e-02	-2.469039e+00	1.068407e-01
3.199664297518490e-02	-2.467487e+00	1.220963e-01
3.201931897518490e-02	-2.466074e+00	1.372319e-01
3.204199497518490e-02	-2.464446e+00	1.522327e-01
3.206467097518490e-02	-2.462944e+00	1.670839e-01
3.208734697518490e-02	-2.461235e+00	1.817710e-01
3.211002297518490e-02	-2.459637e+00	1.962795e-01
3.213269897518490e-02	-2.457839e+00	2.105951e-01
3.215537497518490e-02	-2.456138e+00	2.247039e-01
3.217805097518490e-02	-2.454240e+00	2.385919e-01
3.220072697518490e-02	-2.452424e+00	2.522455e-01
3.222340297518490e-02	-2.450412e+00	2.656513e-01
3.224607897518490e-02	-2.448465e+00	2.787962e-01
3.226875497518489e-02	-2.446321e+00	2.916671e-01
3.229143097518489e-02	-2.444224e+00	3.042515e-01
3.231410697518489e-02	-2.441922e+00	3.165369e-01
3.233678297518489e-02	-2.439646e+00	3.285114e-01
3.235945897518489e-02	-2.437154e+00	3.401632e-01
3.238213497518489e-02	-2.434659e+00	3.514808e-01
3.240481097518489e-02	-2.431926e+00	3.624530e-01
3.242748697518489e-02	-2.429154e+00	3.730692e-01
3.245016297518489e-02	-2.426108e+00	3.833188e-01
3.247283897518489e-02	-2.422970e+00	3.931919e-01
3.249551497518489e-02	-2.419498e+00	4.026787e-01
3.251819097518489e-02	-2.415847e+00	4.117699e-01
3.254086697518489e-02	-2.411755e+00	4.204565e-01
3.256354297518489e-02	-2.407325e+00	4.287301e-01
3.258621897518488e-02	-2.402243e+00	4.365825e-01
3.260889497518488e-02	-2.396496e+00	4.440060e-01
3.263157097518488e-02	-2.389595e+00	4.509932e-01
3.265424697518488e-02	-2.381168e+00	4.575374e-01
3.267692297518488e-02	-2.370021e+00	4.636321e-01
3.269959897518488e-02	-2.354122e+00	4.692713e-01
3.272227497518488e-02	-2.328403e+00	4.744495e-01
3.274495097518488e-02	-2.283724e+00	4.791616e-01
3.276762697518488e-02	-2.210588e+00	4.834029e-01
